iter	Passed	Remaining
1710	3455	16739
1711	3457	16738
1712	3459	16736
1713	3461	16735
1714	3463	16732
1715	3465	16728
1716	3466	16725
1717	3468	16721
1718	3470	16718
1719	3472	16717
1720	3474	16713
1721	3476	16710
1722	3477	16706
1723	3479	16703
1724	3481	16700
1725	3483	16698
1726	3485	16696
1727	3487	16692
1728	3488	16689
1729	3490	16686
1730	3492	16683
1731	3494	16681
1732	3496	16679
1733	3498	16678
1734	3500	16677
1735	3503	16676
1736	3505	16674
1737	3507	16671
1738	3509	16669
1739	3510	16666
1740	3512	16664
1741	3514	16662
1742	3516	16659
1743	3518	16657
1744	3520	16654
1745	3522	16652
1746	3524	16649
1747	3526	16646
1748	3527	16643
1749	3530	16641
1750	3531	16638
1751	3533	16636
1752	3535	16634
1753	3537	16632
1754	3539	16629
1755	3541	16626
1756	3543	16624
1757	3545	16623
1758	3548	16622
1759	3550	16621
1760	3552	16618
1761	3553	16615
1762	3555	16612
1763	3557	16608
1764	3558	16604
1765	3560	16601
1766	3562	16597
1767	3564	16595
1768	3565	16592
1769	3567	16588
1770	3569	16586
1771	3571	16583
1772	3573	16580
1773	3574	16576
1774	3577	16575
1775	3579	16573
1776	3581	16571
1777	3582	16568
1778	3584	16566
1779	3586	16563
1780	3588	16560
1781	3590	16558
1782	3592	16557
1783	3594	16556
1784	3596	16553
1785	3598	16550
1786	3600	16547
1787	3602	16545
1788	3604	16543
1789	3606	16541
1790	3608	16539
1791	3610	16536
1792	3612	16534
1793	3613	16530
1794	3615	16527
1795	3617	16524
1796	3619	16521
1797	3620	16517
1798	3622	16513
1799	3625	16517
1800	3627	16513
1801	3629	16509
1802	3630	16507
1803	3632	16503
1804	3634	16500
1805	3636	16497
1806	3638	16497
1807	3640	16495
1808	3643	16495
1809	3645	16494
1810	3647	16491
1811	3649	16489
1812	3651	16487
1813	3652	16483
1814	3654	16479
1815	3656	16477
1816	3658	16475
1817	3660	16473
1818	3661	16469
1819	3663	16466
1820	3666	16465
1821	3668	16464
1822	3670	16462
1823	3672	16459
1824	3673	16457
1825	3675	16455
1826	3677	16452
1827	3679	16449
1828	3681	16447
1829	3685	16451
1830	3687	16450
1831	3689	16448
1832	3690	16445
1833	3692	16441
1834	3694	16438
1835	3696	16435
1836	3698	16434
1837	3700	16432
1838	3702	16429
1839	3703	16426
1840	3705	16423
1841	3707	16420
1842	3709	16417
1843	3711	16414
1844	3712	16410
1845	3714	16407
1846	3716	16404
1847	3718	16402
1848	3720	16399
1849	3721	16396
1850	3723	16393
1851	3725	16391
1852	3728	16391
1853	3730	16390
1854	3732	16389
1855	3734	16386
1856	3736	16383
1857	3738	16380
1858	3740	16378
1859	3741	16376
1860	3743	16374
1861	3745	16371
1862	3747	16369
1863	3749	16366
1864	3751	16364
1865	3753	16361
1866	3755	16359
1867	3757	16357
1868	3759	16356
1869	3761	16353
1870	3763	16350
1871	3765	16348
1872	3767	16345
1873	3768	16342
1874	3770	16338
1875	3772	16338
1876	3775	16338
1877	3777	16337
1878	3779	16336
1879	3781	16333
1880	3783	16330
1881	3785	16328
1882	3787	16325
1883	3789	16322
1884	3791	16321
1885	3793	16319
1886	3795	16316
1887	3796	16313
1888	3798	16311
1889	3800	16308
1890	3802	16305
1891	3804	16302
1892	3806	16300
1893	3808	16298
1894	3810	16296
1895	3812	16294
1896	3814	16291
1897	3815	16288
1898	3818	16287
1899	3820	16286
1900	3822	16285
1901	3824	16282
1902	3826	16280
1903	3828	16278
1904	3830	16276
1905	3832	16274
1906	3834	16271
1907	3836	16269
1908	3838	16267
1909	3840	16267
1910	3842	16265
1911	3844	16264
1912	3846	16262
1913	3849	16261
1914	3851	16260
1915	3853	16258
1916	3855	16257
1917	3857	16254
1918	3859	16252
1919	3861	16250
1920	3863	16248
1921	3865	16246
1922	3867	16245
1923	3870	16244
1924	3872	16242
1925	3874	16241
1926	3876	16238
1927	3877	16235
1928	3879	16233
1929	3881	16231
1930	3883	16228
1931	3885	16224
1932	3887	16223
1933	3889	16220
1934	3891	16217
1935	3892	16214
1936	3894	16211
1937	3896	16207
1938	3898	16205
1939	3900	16203
1940	3901	16200
1941	3903	16197
1942	3905	16194
1943	3907	16191
1944	3909	16189
1945	3911	16188
1946	3913	16188
1947	3916	16186
1948	3917	16184
1949	3919	16181
1950	3921	16178
1951	3923	16175
1952	3924	16171
1953	3926	16168
1954	3928	16166
1955	3930	16164
1956	3932	16162
1957	3934	16159
1958	3936	16156
1959	3937	16153
1960	3940	16152
1961	3942	16149
1962	3943	16147
1963	3945	16143
1964	3947	16140
1965	3948	16136
1966	3950	16134
1967	3952	16131
1968	3954	16128
1969	3956	16127
1970	3958	16125
1971	3961	16125
1972	3962	16123
1973	3964	16119
1974	3966	16117
1975	3968	16115
1976	3970	16113
1977	3972	16112
1978	3974	16110
1979	3976	16108
1980	3978	16106
1981	3980	16103
1982	3982	16101
1983	3984	16099
1984	3986	16097
1985	3989	16096
1986	3991	16095
1987	3992	16092
1988	3995	16090
1989	3996	16088
1990	3998	16086
1991	4001	16085
1992	4003	16085
1993	4005	16084
1994	4008	16083
1995	4010	16081
1996	4012	16079
1997	4014	16078
1998	4016	16076
1999	4018	16074
2000	4020	16072
2001	4022	16070
2002	4024	16068
2003	4026	16067
2004	4029	16067
2005	4032	16067
2006	4034	16066
2007	4036	16066
2008	4038	16064
2009	4040	16062
2010	4043	16061
2011	4045	16061
2012	4048	16061
2013	4050	16061
2014	4052	16060
2015	4055	16059
2016	4057	16058
2017	4059	16057
2018	4062	16057
2019	4064	16056
2020	4066	16055
2021	4068	16053
2022	4070	16052
2023	4072	16050
2024	4074	16048
2025	4077	16046
2026	4079	16045
2027	4081	16042
2028	4083	16040
2029	4085	16038
2030	4087	16036
2031	4088	16034
2032	4091	16033
2033	4093	16032
2034	4096	16032
2035	4098	16030
2036	4100	16028
2037	4102	16025
2038	4104	16023
2039	4106	16021
2040	4108	16019
2041	4110	16018
2042	4112	16016
2043	4114	16014
2044	4116	16013
2045	4118	16011
2046	4122	16014
2047	4124	16013
2048	4126	16012
2049	4128	16011
2050	4130	16009
2051	4132	16008
2052	4135	16006
2053	4137	16006
2054	4140	16006
2055	4142	16006
2056	4144	16004
2057	4146	16002
2058	4148	16000
2059	4150	15998
2060	4153	15997
2061	4155	15995
2062	4157	15993
2063	4159	15991
2064	4160	15988
2065	4163	15987
2066	4165	15985
2067	4167	15984
2068	4169	15983
2069	4172	15982
2070	4174	15981
2071	4176	15980
2072	4178	15978
2073	4180	15977
2074	4183	15977
2075	4185	15977
2076	4188	15976
2077	4190	15975
2078	4192	15973
2079	4194	15971
2080	4196	15969
2081	4198	15967
2082	4200	15966
2083	4203	15965
2084	4205	15963
2085	4207	15961
2086	4208	15958
2087	4210	15956
2088	4213	15954
2089	4215	15953
2090	4217	15951
2091	4219	15948
2092	4220	15946
2093	4223	15944
2094	4225	15942
2095	4227	15942
2096	4230	15943
2097	4232	15941
2098	4234	15939
2099	4236	15938
2100	4238	15935
2101	4240	15933
2102	4242	15931
2103	4244	15929
2104	4246	15927
2105	4248	15924
2106	4250	15923
2107	4252	15921
2108	4254	15919
2109	4256	15917
2110	4258	15915
2111	4260	15912
2112	4262	15909
2113	4264	15907
2114	4266	15905
2115	4268	15903
2116	4272	15907
2117	4274	15906
2118	4276	15904
2119	4278	15904
2120	4280	15902
2121	4282	15900
2122	4284	15897
2123	4286	15895
2124	4288	15892
2125	4290	15890
2126	4292	15887
2127	4294	15885
2128	4296	15882
2129	4297	15880
2130	4299	15877
2131	4301	15874
2132	4303	15874
2133	4305	15872
2134	4307	15869
2135	4309	15867
2136	4311	15865
2137	4313	15863
2138	4316	15862
2139	4318	15861
2140	4320	15860
2141	4323	15859
2142	4324	15856
2143	4326	15853
2144	4328	15851
2145	4330	15849
2146	4332	15847
2147	4334	15845
2148	4336	15842
2149	4338	15839
2150	4340	15836
2151	4341	15833
2152	4343	15830
2153	4345	15827
2154	4346	15824
2155	4348	15821
2156	4350	15819
2157	4352	15816
2158	4354	15813
2159	4355	15810
2160	4357	15807
2161	4359	15804
2162	4360	15800
2163	4363	15798
2164	4365	15797
2165	4367	15795
2166	4369	15793
2167	4371	15790
2168	4372	15787
2169	4374	15784
2170	4376	15781
2171	4377	15778
2172	4379	15775
2173	4381	15772
2174	4383	15769
2175	4385	15767
2176	4386	15764
2177	4388	15761
2178	4390	15757
2179	4392	15755
2180	4393	15751
2181	4395	15749
2182	4397	15748
2183	4399	15745
2184	4401	15742
2185	4403	15740
2186	4405	15737
2187	4407	15735
2188	4409	15733
2189	4411	15732
2190	4413	15731
2191	4415	15728
2192	4417	15725
2193	4419	15724
2194	4421	15721
2195	4423	15719
2196	4425	15718
2197	4427	15716
2198	4429	15715
2199	4432	15713
2200	4434	15711
2201	4436	15709
2202	4438	15707
2203	4440	15706
2204	4442	15704
2205	4444	15702
2206	4447	15702
2207	4449	15701
2208	4451	15699
2209	4453	15698
2210	4456	15697
2211	4458	15697
2212	4460	15696
2213	4463	15695
2214	4465	15693
2215	4467	15692
2216	4469	15691
2217	4471	15689
2218	4473	15688
2219	4476	15686
2220	4478	15685
2221	4480	15683
2222	4482	15681
2223	4484	15679
2224	4486	15677
2225	4488	15676
2226	4490	15674
2227	4492	15672
2228	4494	15670
2229	4496	15667
2230	4498	15666
2231	4501	15665
2232	4503	15664
2233	4505	15662
2234	4507	15660
2235	4509	15658
2236	4511	15655
2237	4513	15654
2238	4516	15653
2239	4518	15652
2240	4520	15650
2241	4522	15648
2242	4524	15646
2243	4525	15641
2244	4527	15640
2245	4529	15638
2246	4532	15637
2247	4534	15636
2248	4536	15634
2249	4538	15632
2250	4540	15631
2251	4542	15629
2252	4545	15628
2253	4547	15628
2254	4549	15626
2255	4552	15625
2256	4554	15624
2257	4556	15621
2258	4558	15619
2259	4560	15618
2260	4562	15616
2261	4564	15614
2262	4566	15612
2263	4568	15611
2264	4571	15610
2265	4573	15609
2266	4576	15609
2267	4578	15608
2268	4580	15608
2269	4583	15607
2270	4585	15606
2271	4588	15606
2272	4590	15606
2273	4593	15608
2274	4596	15607
2275	4598	15605
2276	4601	15605
2277	4603	15603
2278	4605	15602
2279	4608	15604
2280	4611	15604
2281	4613	15604
2282	4616	15603
2283	4618	15601
2284	4620	15600
2285	4622	15599
2286	4625	15599
2287	4627	15598
2288	4629	15596
2289	4632	15595
2290	4634	15596
2291	4637	15597
2292	4640	15598
2293	4643	15597
2294	4645	15595
2295	4647	15593
2296	4649	15592
2297	4651	15591
2298	4654	15591
2299	4656	15590
2300	4658	15588
2301	4661	15587
2302	4663	15585
2303	4665	15585
2304	4668	15585
2305	4670	15584
2306	4672	15582
2307	4675	15581
2308	4677	15579
2309	4679	15577
2310	4681	15577
2311	4684	15575
2312	4686	15575
2313	4688	15574
2314	4690	15572
2315	4693	15570
2316	4695	15569
2317	4697	15567
2318	4699	15565
2319	4701	15564
2320	4703	15561
2321	4705	15559
2322	4707	15557
2323	4709	15555
2324	4711	15553
2325	4714	15552
2326	4716	15551
2327	4718	15548
2328	4720	15547
2329	4722	15545
2330	4724	15543
2331	4726	15541
2332	4728	15540
2333	4731	15539
2334	4733	15539
2335	4735	15537
2336	4737	15535
2337	4739	15532
2338	4741	15530
2339	4743	15528
2340	4745	15526
2341	4747	15524
2342	4749	15522
2343	4751	15519
2344	4753	15518
2345	4756	15517
2346	4758	15516
2347	4760	15514
2348	4762	15512
2349	4764	15509
2350	4766	15508
2351	4768	15506
2352	4770	15503
2353	4773	15503
2354	4775	15502
2355	4777	15501
2356	4779	15499
2357	4781	15497
2358	4783	15495
2359	4785	15493
2360	4788	15493
2361	4790	15492
2362	4793	15491
2363	4795	15490
2364	4797	15488
2365	4800	15487
2366	4802	15485
2367	4804	15484
2368	4806	15482
2369	4808	15480
2370	4810	15479
2371	4812	15477
2372	4815	15476
2373	4817	15476
2374	4820	15475
2375	4823	15476
2376	4825	15475
2377	4827	15473
2378	4829	15472
2379	4831	15470
2380	4833	15467
2381	4835	15465
2382	4837	15464
2383	4839	15461
2384	4841	15459
2385	4843	15457
2386	4845	15454
2387	4847	15453
2388	4849	15450
2389	4851	15448
2390	4853	15445
2391	4855	15442
2392	4857	15439
2393	4859	15437
2394	4861	15435
2395	4863	15433
2396	4865	15431
2397	4867	15430
2398	4869	15428
2399	4871	15426
2400	4873	15423
2401	4875	15421
2402	4877	15420
2403	4879	15418
2404	4881	15416
2405	4883	15414
2406	4885	15411
2407	4887	15409
2408	4889	15407
2409	4891	15404
2410	4893	15401
2411	4895	15399
2412	4896	15397
2413	4898	15394
2414	4900	15391
2415	4902	15389
2416	4904	15387
2417	4906	15384
2418	4908	15381
2419	4910	15380
2420	4912	15379
2421	4914	15377
2422	4916	15375
2423	4918	15373
2424	4920	15370
2425	4922	15368
2426	4924	15365
2427	4926	15363
2428	4928	15361
2429	4930	15359
2430	4932	15356
2431	4933	15353
2432	4935	15351
2433	4937	15348
2434	4939	15347
2435	4941	15345
2436	4943	15342
2437	4945	15339
2438	4947	15336
2439	4949	15333
2440	4950	15330
2441	4952	15328
2442	4954	15326
2443	4956	15325
2444	4959	15323
2445	4960	15320
2446	4962	15318
2447	4964	15315
2448	4966	15312
2449	4968	15309
2450	4970	15308
2451	4972	15305
2452	4973	15302
2453	4975	15299
2454	4977	15297
2455	4979	15294
2456	4980	15291
2457	4982	15288
2458	4984	15286
2459	4986	15283
2460	4988	15281
2461	4990	15279
2462	4992	15276
2463	4994	15273
2464	4995	15270
2465	4997	15268
2466	4999	15265
2467	5001	15264
2468	5004	15263
2469	5006	15262
2470	5008	15260
2471	5010	15258
2472	5012	15255
2473	5014	15253
2474	5016	15251
2475	5018	15249
2476	5020	15246
2477	5021	15244
2478	5023	15241
2479	5025	15238
2480	5027	15236
2481	5029	15234
2482	5031	15232
2483	5033	15230
2484	5035	15227
2485	5037	15225
2486	5039	15223
2487	5041	15221
2488	5043	15219
2489	5045	15217
2490	5047	15216
2491	5049	15214
2492	5051	15212
2493	5053	15209
2494	5055	15205
2495	5057	15203
2496	5058	15200
2497	5060	15198
2498	5062	15196
2499	5064	15194
2500	5066	15191
2501	5068	15188
2502	5069	15185
2503	5071	15183
2504	5073	15180
2505	5075	15178
2506	5077	15176
2507	5079	15174
2508	5081	15172
2509	5083	15169
2510	5085	15167
2511	5087	15164
2512	5088	15161
2513	5090	15158
2514	5093	15157
2515	5095	15156
2516	5097	15155
2517	5099	15152
2518	5101	15149
2519	5102	15144
2520	5103	15141
2521	5105	15138
2522	5107	15135
2523	5109	15133
2524	5111	15131
2525	5113	15129
2526	5115	15127
2527	5116	15123
2528	5118	15121
2529	5120	15119
2530	5122	15117
2531	5124	15115
2532	5126	15113
2533	5128	15111
2534	5130	15108
2535	5132	15105
2536	5133	15102
2537	5136	15101
2538	5138	15100
2539	5141	15099
2540	5142	15097
2541	5144	15094
2542	5146	15092
2543	5148	15089
2544	5150	15086
2545	5152	15085
2546	5154	15083
2547	5156	15081
2548	5158	15079
2549	5160	15077
2550	5162	15075
2551	5164	15072
2552	5166	15070
2553	5168	15067
2554	5170	15065
2555	5172	15062
2556	5173	15059
2557	5175	15056
2558	5177	15053
2559	5179	15051
2560	5180	15049
2561	5183	15048
2562	5185	15047
2563	5187	15045
2564	5189	15043
2565	5191	15040
2566	5193	15037
2567	5194	15034
2568	5196	15031
2569	5198	15028
2570	5200	15025
2571	5202	15023
2572	5204	15021
2573	5206	15019
2574	5207	15016
2575	5209	15014
2576	5212	15013
2577	5213	15010
2578	5215	15008
2579	5217	15005
2580	5219	15002
2581	5221	15000
2582	5222	14997
2583	5224	14994
2584	5226	14992
2585	5228	14991
2586	5230	14989
2587	5232	14986
2588	5234	14984
2589	5236	14981
2590	5238	14978
2591	5240	14976
2592	5242	14973
2593	5243	14971
2594	5245	14969
2595	5247	14967
2596	5249	14964
2597	5251	14962
2598	5253	14960
2599	5255	14958
2600	5257	14955
2601	5259	14952
2602	5261	14950
2603	5262	14947
2604	5264	14944
2605	5266	14942
2606	5268	14939
2607	5269	14937
2608	5272	14935
2609	5274	14933
2610	5276	14931
2611	5278	14930
2612	5280	14928
2613	5282	14925
2614	5284	14922
2615	5285	14920
2616	5288	14918
2617	5289	14915
2618	5291	14914
2619	5294	14912
2620	5295	14909
2621	5297	14906
2622	5299	14903
2623	5300	14900
2624	5303	14899
2625	5305	14897
2626	5306	14894
2627	5308	14892
2628	5311	14890
2629	5312	14888
2630	5314	14885
2631	5316	14882
2632	5318	14880
2633	5320	14879
2634	5322	14877
2635	5324	14874
2636	5326	14871
2637	5327	14869
2638	5329	14866
2639	5331	14863
2640	5333	14860
2641	5335	14858
2642	5337	14856
2643	5338	14852
2644	5340	14850
2645	5342	14847
2646	5343	14844
2647	5345	14841
2648	5347	14839
2649	5349	14836
2650	5350	14833
2651	5352	14830
2652	5354	14827
2653	5356	14825
2654	5357	14822
2655	5359	14819
2656	5361	14816
2657	5363	14814
2658	5365	14813
2659	5367	14811
2660	5369	14810
2661	5371	14807
2662	5373	14804
2663	5375	14801
2664	5376	14798
2665	5378	14795
2666	5380	14792
2667	5382	14790
2668	5384	14788
2669	5385	14786
2670	5387	14783
2671	5389	14781
2672	5391	14779
2673	5393	14777
2674	5395	14775
2675	5397	14773
2676	5399	14770
2677	5401	14767
2678	5403	14764
2679	5404	14762
2680	5406	14760
2681	5409	14759
2682	5411	14757
2683	5413	14755
2684	5415	14753
2685	5417	14751
2686	5418	14748
2687	5420	14745
2688	5422	14743
2689	5424	14741
2690	5426	14739
2691	5428	14737
2692	5430	14734
2693	5432	14731
2694	5433	14728
2695	5435	14726
2696	5437	14723
2697	5439	14721
2698	5441	14718
2699	5443	14716
2700	5444	14713
2701	5446	14711
2702	5448	14708
2703	5450	14706
2704	5451	14703
2705	5453	14700
2706	5455	14698
2707	5457	14696
2708	5460	14695
2709	5462	14694
2710	5464	14692
2711	5466	14689
2712	5467	14686
2713	5469	14683
2714	5471	14681
2715	5473	14678
2716	5475	14676
2717	5476	14673
2718	5478	14670
2719	5480	14668
2720	5482	14665
2721	5484	14663
2722	5486	14661
2723	5488	14659
2724	5490	14656
2725	5492	14654
2726	5493	14651
2727	5495	14649
2728	5497	14647
2729	5499	14644
2730	5501	14643
2731	5503	14642
2732	5505	14640
2733	5507	14637
2734	5509	14635
2735	5511	14632
2736	5513	14629
2737	5515	14627
2738	5517	14626
2739	5519	14624
2740	5521	14621
2741	5523	14619
2742	5524	14616
2743	5526	14614
2744	5528	14611
2745	5530	14610
2746	5532	14608
2747	5534	14606
2748	5536	14604
2749	5538	14602
2750	5540	14599
2751	5542	14597
2752	5544	14594
2753	5546	14593
2754	5548	14591
2755	5550	14590
2756	5552	14588
2757	5554	14585
2758	5556	14582
2759	5558	14580
2760	5560	14577
2761	5561	14575
2762	5563	14572
2763	5565	14569
2764	5567	14567
2765	5568	14564
2766	5570	14562
2767	5572	14559
2768	5574	14557
2769	5576	14554
2770	5577	14551
2771	5580	14550
2772	5582	14548
2773	5584	14546
2774	5585	14543
2775	5587	14540
2776	5589	14538
2777	5591	14537
2778	5594	14536
2779	5596	14535
2780	5598	14533
2781	5600	14530
2782	5602	14528
2783	5604	14527
2784	5606	14525
2785	5608	14523
2786	5611	14522
2787	5613	14521
2788	5615	14519
2789	5617	14517
2790	5619	14515
2791	5621	14513
2792	5623	14511
2793	5626	14510
2794	5627	14507
2795	5629	14504
2796	5631	14501
2797	5632	14499
2798	5634	14496
2799	5636	14493
2800	5638	14491
2801	5640	14490
2802	5642	14488
2803	5645	14487
2804	5647	14485
2805	5648	14482
2806	5650	14479
2807	5652	14477
2808	5654	14474
2809	5655	14472
2810	5657	14469
2811	5659	14467
2812	5661	14464
2813	5663	14461
2814	5665	14459
2815	5667	14457
2816	5669	14455
2817	5671	14453
2818	5672	14450
2819	5674	14447
2820	5676	14445
2821	5678	14443
2822	5680	14440
2823	5681	14438
2824	5683	14436
2825	5686	14435
2826	5688	14433
2827	5690	14430
2828	5692	14428
2829	5693	14426
2830	5695	14423
2831	5697	14420
2832	5699	14418
2833	5701	14416
2834	5703	14413
2835	5705	14412
2836	5707	14410
2837	5709	14407
2838	5711	14405
2839	5713	14403
2840	5715	14401
2841	5716	14398
2842	5718	14396
2843	5720	14393
2844	5722	14391
2845	5724	14388
2846	5725	14386
2847	5728	14384
2848	5730	14382
2849	5732	14381
2850	5734	14378
2851	5736	14376
2852	5737	14373
2853	5739	14371
2854	5741	14369
2855	5743	14366
2856	5745	14364
2857	5747	14362
2858	5749	14359
2859	5750	14356
2860	5752	14354
2861	5754	14352
2862	5756	14350
2863	5758	14348
2864	5760	14346
2865	5762	14344
2866	5764	14342
2867	5766	14340
2868	5768	14338
2869	5770	14335
2870	5772	14334
2871	5774	14332
2872	5777	14331
2873	5779	14329
2874	5781	14328
2875	5783	14326
2876	5785	14324
2877	5787	14322
2878	5789	14320
2879	5791	14318
2880	5794	14317
2881	5795	14314
2882	5797	14312
2883	5799	14310
2884	5802	14309
2885	5804	14307
2886	5806	14306
2887	5808	14303
2888	5809	14300
2889	5811	14297
2890	5813	14295
2891	5815	14292
2892	5817	14290
2893	5819	14288
2894	5821	14286
2895	5823	14285
2896	5825	14283
2897	5827	14281
2898	5829	14278
2899	5831	14275
2900	5832	14273
2901	5834	14271
2902	5836	14268
2903	5838	14266
2904	5840	14264
2905	5842	14261
2906	5843	14258
2907	5845	14256
2908	5847	14253
2909	5849	14250
2910	5851	14249
2911	5853	14247
2912	5855	14245
2913	5857	14242
2914	5858	14240
2915	5860	14237
2916	5862	14235
2917	5864	14233
2918	5866	14231
2919	5868	14229
2920	5870	14228
2921	5872	14225
2922	5874	14223
2923	5876	14220
2924	5878	14218
2925	5880	14216
2926	5882	14214
2927	5883	14211
2928	5885	14208
2929	5887	14206
2930	5889	14203
2931	5890	14200
2932	5892	14198
2933	5894	14195
2934	5896	14192
2935	5898	14190
2936	5900	14188
2937	5902	14187
2938	5904	14184
2939	5905	14181
2940	5907	14179
2941	5909	14176
2942	5911	14174
2943	5913	14173
2944	5915	14172
2945	5917	14170
2946	5919	14167
2947	5921	14165
2948	5923	14163
2949	5925	14160
2950	5927	14158
2951	5929	14155
2952	5931	14154
2953	5933	14151
2954	5934	14149
2955	5936	14147
2956	5938	14144
2957	5940	14142
2958	5942	14141
2959	5944	14139
2960	5946	14136
2961	5948	14134
2962	5950	14131
2963	5952	14129
2964	5954	14127
2965	5956	14125
2966	5958	14124
2967	5960	14122
2968	5962	14120
2969	5964	14118
2970	5966	14115
2971	5968	14113
2972	5969	14110
2973	5971	14108
2974	5973	14106
2975	5975	14103
2976	5977	14101
2977	5979	14098
2978	5981	14097
2979	5983	14094
2980	5984	14092
2981	5986	14089
2982	5988	14086
2983	5990	14084
2984	5992	14081
2985	5993	14079
2986	5995	14077
2987	5997	14074
2988	5999	14072
2989	6001	14071
2990	6003	14069
2991	6005	14067
2992	6008	14065
2993	6010	14063
2994	6011	14061
2995	6013	14058
2996	6015	14056
2997	6017	14053
2998	6018	14050
2999	6020	14048
3000	6022	14045
3001	6024	14043
3002	6025	14040
3003	6027	14037
3004	6029	14035
3005	6031	14034
3006	6033	14032
3007	6035	14030
3008	6037	14027
3009	6039	14025
3010	6041	14023
3011	6043	14021
3012	6045	14018
3013	6047	14017
3014	6049	14015
3015	6052	14014
3016	6054	14012
3017	6056	14010
3018	6058	14008
3019	6059	14005
3020	6061	14003
3021	6064	14002
3022	6066	14000
3023	6068	13998
3024	6070	13996
3025	6072	13994
3026	6074	13992
3027	6076	13990
3028	6077	13987
3029	6079	13984
3030	6081	13982
3031	6083	13980
3032	6085	13977
3033	6086	13975
3034	6088	13972
3035	6090	13970
3036	6092	13967
3037	6094	13965
3038	6096	13964
3039	6099	13963
3040	6101	13961
3041	6103	13959
3042	6104	13957
3043	6106	13954
3044	6108	13952
3045	6110	13950
3046	6112	13948
3047	6114	13946
3048	6116	13944
3049	6118	13942
3050	6120	13939
3051	6122	13937
3052	6124	13936
3053	6126	13934
3054	6128	13932
3055	6130	13930
3056	6132	13928
3057	6134	13926
3058	6136	13923
3059	6138	13922
3060	6141	13921
3061	6143	13919
3062	6145	13918
3063	6147	13916
3064	6149	13914
3065	6151	13912
3066	6154	13911
3067	6156	13910
3068	6158	13908
3069	6160	13906
3070	6162	13904
3071	6164	13903
3072	6166	13900
3073	6168	13898
3074	6170	13897
3075	6173	13895
3076	6175	13893
3077	6176	13891
3078	6179	13889
3079	6180	13887
3080	6183	13886
3081	6185	13885
3082	6188	13883
3083	6190	13882
3084	6192	13880
3085	6194	13877
3086	6196	13875
3087	6198	13874
3088	6200	13871
3089	6202	13869
3090	6204	13867
3091	6206	13865
3092	6208	13863
3093	6210	13861
3094	6212	13860
3095	6214	13858
3096	6216	13856
3097	6219	13855
3098	6221	13853
3099	6223	13851
3100	6225	13850
3101	6227	13848
3102	6230	13847
3103	6232	13847
3104	6235	13846
3105	6237	13845
3106	6240	13843
3107	6242	13841
3108	6244	13840
3109	6246	13838
3110	6248	13836
3111	6250	13834
3112	6252	13832
3113	6254	13830
3114	6256	13828
3115	6258	13827
3116	6261	13825
3117	6263	13824
3118	6265	13822
3119	6267	13820
3120	6269	13818
3121	6271	13817
3122	6274	13815
3123	6276	13814
3124	6279	13813
3125	6281	13812
3126	6283	13810
3127	6285	13808
3128	6287	13805
3129	6289	13803
3130	6291	13801
3131	6293	13800
3132	6295	13798
3133	6297	13796
3134	6299	13795
3135	6301	13792
3136	6303	13791
3137	6306	13790
3138	6308	13788
3139	6310	13786
3140	6312	13784
3141	6314	13781
3142	6316	13780
3143	6318	13778
3144	6321	13777
3145	6323	13776
3146	6325	13774
3147	6327	13772
3148	6329	13770
3149	6331	13768
3150	6333	13765
3151	6335	13764
3152	6337	13762
3153	6339	13761
3154	6341	13758
3155	6343	13756
3156	6346	13755
3157	6348	13753
3158	6350	13751
3159	6352	13750
3160	6354	13748
3161	6356	13746
3162	6358	13744
3163	6360	13743
3164	6363	13741
3165	6365	13740
3166	6367	13739
3167	6370	13738
3168	6372	13736
3169	6374	13734
3170	6376	13732
3171	6378	13730
3172	6380	13728
3173	6382	13725
3174	6384	13723
3175	6386	13721
3176	6388	13719
3177	6390	13717
3178	6392	13715
3179	6394	13713
3180	6396	13711
3181	6398	13709
3182	6400	13707
3183	6402	13705
3184	6403	13702
3185	6405	13700
3186	6407	13698
3187	6410	13696
3188	6412	13694
3189	6414	13693
3190	6416	13692
3191	6418	13690
3192	6421	13688
3193	6422	13686
3194	6425	13684
3195	6427	13683
3196	6429	13680
3197	6430	13678
3198	6433	13676
3199	6435	13674
3200	6436	13672
3201	6438	13669
3202	6440	13667
3203	6442	13665
3204	6444	13663
3205	6446	13660
3206	6448	13658
3207	6450	13656
3208	6452	13653
3209	6453	13651
3210	6455	13649
3211	6457	13647
3212	6459	13645
3213	6462	13644
3214	6464	13643
3215	6466	13641
3216	6469	13639
3217	6470	13637
3218	6472	13634
3219	6474	13632
3220	6476	13630
3221	6478	13627
3222	6480	13625
3223	6482	13623
3224	6483	13621
3225	6486	13619
3226	6488	13617
3227	6490	13615
3228	6492	13613
3229	6493	13611
3230	6495	13609
3231	6497	13606
3232	6499	13603
3233	6501	13601
3234	6503	13599
3235	6505	13598
3236	6507	13596
3237	6509	13594
3238	6511	13592
3239	6513	13590
3240	6515	13588
3241	6517	13586
3242	6519	13584
3243	6521	13582
3244	6523	13579
3245	6525	13577
3246	6526	13574
3247	6528	13571
3248	6530	13569
3249	6531	13566
3250	6533	13564
3251	6536	13562
3252	6537	13559
3253	6539	13557
3254	6541	13555
3255	6543	13553
3256	6545	13550
3257	6546	13547
3258	6549	13546
3259	6551	13544
3260	6553	13542
3261	6555	13541
3262	6557	13539
3263	6559	13536
